Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='/home/ubuntu/Distributed-DCGAN/output_nproc_2_at_20220509-120059', seed=0)
Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=1, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='/home/ubuntu/Distributed-DCGAN/output_nproc_2_at_20220509-120059', seed=0)
Using seed: 0
Using GPU: False
Using seed: 0
Using GPU: False
Rank: 0. World Size: 2
Rank: 1. World Size: 2
Dataset cifar10 loaded
Dataset cifar10 loaded
Rank,0,Initialization Time: 0.7889525890350342
Rank: 0, Epoch: 0, Training ...
Rank,1,Initialization Time: 0.7892622947692871
Rank: 1, Epoch: 0, Training ...
[epoch: 0/1][iteration: 36/1563][rank: 0] Loss_D: 0.1617, Loss_G: 8.4436, D(x): 0.9534, D(G(z)): 0.1036 / 0.0002, iteration time: 1.0430s
[epoch: 0/1][iteration: 36/1563][rank: 1] Loss_D: 0.2621, Loss_G: 8.4436, D(x): 0.8760, D(G(z)): 0.1036 / 0.0002, iteration time: 1.0377s
[epoch: 0/1][iteration: 37/1563][rank: 0] Loss_D: 0.1505, Loss_G: 9.4274, D(x): 0.9562, D(G(z)): 0.0976 / 0.0001, iteration time: 1.0406s
[epoch: 0/1][iteration: 37/1563][rank: 1] Loss_D: 0.1462, Loss_G: 9.4274, D(x): 0.9589, D(G(z)): 0.0976 / 0.0001, iteration time: 1.0440s
[epoch: 0/1][iteration: 38/1563][rank: 1] Loss_D: 0.1236, Loss_G: 7.9256, D(x): 0.9156, D(G(z)): 0.0255 / 0.0004, iteration time: 1.0440s
[epoch: 0/1][iteration: 38/1563][rank: 0] Loss_D: 0.1531, Loss_G: 7.9256, D(x): 0.9032, D(G(z)): 0.0255 / 0.0004, iteration time: 1.0512s
[epoch: 0/1][iteration: 39/1563][rank: 0] Loss_D: 0.4860, Loss_G: 14.2630, D(x): 0.9605, D(G(z)): 0.3534 / 0.0000, iteration time: 1.0379s
[epoch: 0/1][iteration: 39/1563][rank: 1] Loss_D: 0.4831, Loss_G: 14.2630, D(x): 0.9637, D(G(z)): 0.3534 / 0.0000, iteration time: 1.0432s
[epoch: 0/1][iteration: 40/1563][rank: 0] Loss_D: 0.1058, Loss_G: 14.8589, D(x): 0.9060, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0368s
[epoch: 0/1][iteration: 40/1563][rank: 1] Loss_D: 0.5464, Loss_G: 14.8589, D(x): 0.6272, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0373s
[epoch: 0/1][iteration: 41/1563][rank: 0] Loss_D: 0.3863, Loss_G: 13.6951, D(x): 0.7370, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0464s
[epoch: 0/1][iteration: 41/1563][rank: 1] Loss_D: 0.1117, Loss_G: 13.6951, D(x): 0.8999, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0473s
[epoch: 0/1][iteration: 42/1563][rank: 0] Loss_D: 0.1176, Loss_G: 11.4894, D(x): 0.9088, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0383s
[epoch: 0/1][iteration: 42/1563][rank: 1] Loss_D: 0.1373, Loss_G: 11.4894, D(x): 0.9018, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0396s
[epoch: 0/1][iteration: 43/1563][rank: 0] Loss_D: 0.0432, Loss_G: 7.8272, D(x): 0.9617, D(G(z)): 0.0004 / 0.0005, iteration time: 1.0460s
[epoch: 0/1][iteration: 43/1563][rank: 1] Loss_D: 0.0324, Loss_G: 7.8272, D(x): 0.9693, D(G(z)): 0.0004 / 0.0005, iteration time: 1.0473s
[epoch: 0/1][iteration: 44/1563][rank: 1] Loss_D: 0.1560, Loss_G: 6.8989, D(x): 0.9760, D(G(z)): 0.1224 / 0.0011, iteration time: 1.0589s
[epoch: 0/1][iteration: 44/1563][rank: 0] Loss_D: 0.1423, Loss_G: 6.8989, D(x): 0.9893, D(G(z)): 0.1224 / 0.0011, iteration time: 1.0589s
[epoch: 0/1][iteration: 45/1563][rank: 1] Loss_D: 0.2777, Loss_G: 10.5352, D(x): 0.9611, D(G(z)): 0.1991 / 0.0000, iteration time: 1.0319s
[epoch: 0/1][iteration: 45/1563][rank: 0] Loss_D: 0.2636, Loss_G: 10.5352, D(x): 0.9743, D(G(z)): 0.1991 / 0.0000, iteration time: 1.0324s
[epoch: 0/1][iteration: 46/1563][rank: 1] Loss_D: 0.0685, Loss_G: 10.4077, D(x): 0.9380, D(G(z)): 0.0011 / 0.0000, iteration time: 1.0352s
[epoch: 0/1][iteration: 46/1563][rank: 0] Loss_D: 0.0175, Loss_G: 10.4077, D(x): 0.9838, D(G(z)): 0.0011 / 0.0000, iteration time: 1.0342s
[epoch: 0/1][iteration: 47/1563][rank: 1] Loss_D: 0.0360, Loss_G: 8.1857, D(x): 0.9671, D(G(z)): 0.0015 / 0.0003, iteration time: 1.0490s
[epoch: 0/1][iteration: 47/1563][rank: 0] Loss_D: 0.0526, Loss_G: 8.1857, D(x): 0.9512, D(G(z)): 0.0015 / 0.0003, iteration time: 1.0552s
[epoch: 0/1][iteration: 48/1563][rank: 0] Loss_D: 0.1185, Loss_G: 6.6044, D(x): 0.9557, D(G(z)): 0.0687 / 0.0016, iteration time: 1.0421s
[epoch: 0/1][iteration: 48/1563][rank: 1] Loss_D: 0.1302, Loss_G: 6.6044, D(x): 0.9486, D(G(z)): 0.0687 / 0.0016, iteration time: 1.0423s
[epoch: 0/1][iteration: 49/1563][rank: 1] Loss_D: 0.3975, Loss_G: 13.2814, D(x): 0.9578, D(G(z)): 0.2942 / 0.0000, iteration time: 1.0415s
[epoch: 0/1][iteration: 49/1563][rank: 0] Loss_D: 0.4070, Loss_G: 13.2814, D(x): 0.9500, D(G(z)): 0.2942 / 0.0000, iteration time: 1.0404s
[epoch: 0/1][iteration: 50/1563][rank: 0] Loss_D: 0.2369, Loss_G: 13.5112, D(x): 0.7993, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0406s
[epoch: 0/1][iteration: 50/1563][rank: 1] Loss_D: 0.2110, Loss_G: 13.5112, D(x): 0.8412, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0418s
[epoch: 0/1][iteration: 51/1563][rank: 0] Loss_D: 0.1309, Loss_G: 11.9898, D(x): 0.8913, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0404s
[epoch: 0/1][iteration: 51/1563][rank: 1] Loss_D: 0.0846, Loss_G: 11.9898, D(x): 0.9233, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0316s
[epoch: 0/1][iteration: 52/1563][rank: 0] Loss_D: 0.0685, Loss_G: 8.7143, D(x): 0.9356, D(G(z)): 0.0003 / 0.0002, iteration time: 1.0409s
[epoch: 0/1][iteration: 52/1563][rank: 1] Loss_D: 0.0752, Loss_G: 8.7143, D(x): 0.9363, D(G(z)): 0.0003 / 0.0002, iteration time: 1.0529s
[epoch: 0/1][iteration: 53/1563][rank: 0] Loss_D: 0.0645, Loss_G: 5.0697, D(x): 0.9729, D(G(z)): 0.0356 / 0.0071, iteration time: 1.0643s
[epoch: 0/1][iteration: 53/1563][rank: 1] Loss_D: 0.0638, Loss_G: 5.0697, D(x): 0.9736, D(G(z)): 0.0356 / 0.0071, iteration time: 1.0663s
[epoch: 0/1][iteration: 54/1563][rank: 0] Loss_D: 1.4620, Loss_G: 16.4206, D(x): 0.9741, D(G(z)): 0.7503 / 0.0000, iteration time: 1.0429s
[epoch: 0/1][iteration: 54/1563][rank: 1] Loss_D: 1.4641, Loss_G: 16.4206, D(x): 0.9725, D(G(z)): 0.7503 / 0.0000, iteration time: 1.0445s
[epoch: 0/1][iteration: 55/1563][rank: 0] Loss_D: 0.8654, Loss_G: 17.1479, D(x): 0.5582, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0557s
[epoch: 0/1][iteration: 55/1563][rank: 1] Loss_D: 0.6221, Loss_G: 17.1479, D(x): 0.6420, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0512s
[epoch: 0/1][iteration: 56/1563][rank: 0] Loss_D: 0.4836, Loss_G: 16.6994, D(x): 0.7126, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0526s
[epoch: 0/1][iteration: 56/1563][rank: 1] Loss_D: 0.1978, Loss_G: 16.6994, D(x): 0.8324, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0641s
[epoch: 0/1][iteration: 57/1563][rank: 1] Loss_D: 0.2696, Loss_G: 15.2363, D(x): 0.8389, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0410s
[epoch: 0/1][iteration: 57/1563][rank: 0] Loss_D: 0.5164, Loss_G: 15.2363, D(x): 0.6761, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0431s
[epoch: 0/1][iteration: 58/1563][rank: 1] Loss_D: 0.0222, Loss_G: 13.4205, D(x): 0.9783, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0585s
[epoch: 0/1][iteration: 58/1563][rank: 0] Loss_D: 0.0548, Loss_G: 13.4205, D(x): 0.9492, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0637s
[epoch: 0/1][iteration: 59/1563][rank: 0] Loss_D: 0.0239, Loss_G: 10.8990, D(x): 0.9767, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0304s
[epoch: 0/1][iteration: 59/1563][rank: 1] Loss_D: 0.0253, Loss_G: 10.8990, D(x): 0.9755, D(G(z)): 0.0000 / 0.0000, iteration time: 1.0409s
