Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='/home/ubuntu/Distributed-DCGAN/output_nproc_1_at_20220509-042745', seed=0)
Using seed: 0
Using GPU: False
Rank: 0. World Size: 1
Dataset cifar10 loaded
Rank,0,Initialization Time: 0.7081625461578369
Rank: 0, Epoch: 0, Training ...
[epoch: 0/1][iteration: 62/3125][rank: 0] Loss_D: 1.3951, Loss_G: 14.5900, D(x): 0.9894, D(G(z)): 0.7474 / 0.0000, iteration time: 0.9899s
[epoch: 0/1][iteration: 63/3125][rank: 0] Loss_D: 0.2062, Loss_G: 16.0802, D(x): 0.8399, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9816s
[epoch: 0/1][iteration: 64/3125][rank: 0] Loss_D: 0.6525, Loss_G: 15.6762, D(x): 0.6672, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9812s
[epoch: 0/1][iteration: 65/3125][rank: 0] Loss_D: 0.2266, Loss_G: 14.6280, D(x): 0.8144, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9729s
[epoch: 0/1][iteration: 66/3125][rank: 0] Loss_D: 0.0927, Loss_G: 13.5380, D(x): 0.9291, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9814s
[epoch: 0/1][iteration: 67/3125][rank: 0] Loss_D: 0.0383, Loss_G: 12.1717, D(x): 0.9632, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9888s
[epoch: 0/1][iteration: 68/3125][rank: 0] Loss_D: 0.0109, Loss_G: 10.5452, D(x): 0.9893, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9842s
[epoch: 0/1][iteration: 69/3125][rank: 0] Loss_D: 0.0255, Loss_G: 8.4119, D(x): 0.9764, D(G(z)): 0.0002 / 0.0002, iteration time: 0.9891s
[epoch: 0/1][iteration: 70/3125][rank: 0] Loss_D: 0.0129, Loss_G: 5.2577, D(x): 0.9929, D(G(z)): 0.0057 / 0.0054, iteration time: 0.9673s
[epoch: 0/1][iteration: 71/3125][rank: 0] Loss_D: 0.9355, Loss_G: 13.5577, D(x): 0.9980, D(G(z)): 0.5998 / 0.0000, iteration time: 0.9831s
[epoch: 0/1][iteration: 72/3125][rank: 0] Loss_D: 0.0603, Loss_G: 15.2657, D(x): 0.9441, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9788s
[epoch: 0/1][iteration: 73/3125][rank: 0] Loss_D: 0.0875, Loss_G: 15.3463, D(x): 0.9211, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9821s
